"14663"	"1054498646"
"1352"	"105457669"
"4966"	"1054677038"
"3078"	"1054740229"
"6812"	"1054784502"
"2221"	"1055049818"
"7736"	"1055085270"
"246"	"105596154"
"11572"	"1055974718"
"11447"	"105611797"
"1153"	"1056488270"
"6794"	"105659327"
"477"	"105710026"
"1657"	"105744126"
"8144"	"1057505570"
"7654"	"105753522"
"5596"	"1059089186"
"8992"	"1059676639"
"4409"	"1059751190"
"11582"	"105996924"
"3144"	"1059991934"
"9901"	"106007845"
"14450"	"1060361018"
"14285"	"1061511420"
"9428"	"1061694872"
"7533"	"1061870077"
"5503"	"1062136398"
"3766"	"1062513145"
"7461"	"106454074"
"12123"	"1064592024"
"11816"	"1065120692"
"11884"	"106612184"
"6414"	"106647179"
"10494"	"106699108"
"12850"	"1067009730"
"10197"	"1067994110"
"9081"	"1068025890"
"14713"	"106823577"
"5988"	"106867634"
"9384"	"106873290"
"4015"	"106884071"
"13730"	"106923339"
"8642"	"1069446980"
"10105"	"1069625372"
"13977"	"1069737698"
"3922"	"107013753"
"5894"	"1070212500"
"6296"	"107029402"
"14280"	"1070355908"
"14789"	"107119057"
"10376"	"107139518"
"8367"	"1071795109"
"11943"	"1072776152"
"1378"	"107281167"
"7724"	"1073017801"
"8363"	"1073129299"
"13623"	"107340468"
"5427"	"1073586625"
"237"	"107381547"
"13935"	"1074570140"
"10487"	"1075204483"
"10554"	"1075374013"
"3733"	"107572761"
"13728"	"107573049"
"3118"	"1075844484"
"12074"	"1075865881"
"12324"	"1075884205"
"9556"	"1075896788"
"13879"	"1076104988"
"7232"	"1076277643"
"12456"	"1076367642"
"1872"	"1077635964"
"157"	"1078195890"
"12917"	"1078367768"
"4194"	"10783682"
"1162"	"107863264"
"13520"	"1079394114"
"3701"	"108093401"
"14136"	"1080970610"
"8120"	"108145510"
"8971"	"108150021"
"2335"	"108162138"
"4139"	"108175521"
"4591"	"1081757862"
"6331"	"108279386"
"12307"	"10833452"
"6044"	"108449754"
"627"	"1085202266"
"58"	"1085286836"
"6854"	"108542089"
"11448"	"1085590614"
"14116"	"108577207"
"12638"	"108625039"
"14001"	"108743148"
"1996"	"108776494"
"11772"	"1087995703"
"8805"	"1088166906"
"3390"	"1088517272"
"14084"	"1088718091"
"10193"	"108899752"
"3794"	"10895662"
"2407"	"1090553654"
"9504"	"109069888"
"4441"	"1090767486"
"9682"	"1090940630"
"4219"	"1091273726"
"2079"	"109190262"
"3714"	"109241976"
"11149"	"109297723"
"6619"	"1093503896"
"3285"	"109472694"
"14029"	"109473792"
"12738"	"1094787848"
"11671"	"1096623775"
"14449"	"1097449766"
"6957"	"1097789113"
"7386"	"109823790"
"7614"	"109828033"
"6630"	"1099603345"
"8617"	"1100036406"
"14243"	"1100072880"
"8582"	"1100103661"
"5615"	"1100345503"
"7021"	"1100403649"
"6049"	"110062570"
"4919"	"110111977"
"7801"	"110152544"
"14610"	"110284387"
"13007"	"110343193"
"4777"	"110366084"
"1515"	"110386478"
"4227"	"110424347"
"2526"	"110426294"
"7326"	"110430714"
"2499"	"1105276387"
"13425"	"1105333903"
"11152"	"110549711"
"2635"	"1105551829"
"482"	"1105589851"
"8553"	"1105733732"
"1171"	"110600126"
"11978"	"1106048911"
"2735"	"1107197365"
"14208"	"1107706525"
"11785"	"1107980557"
"2584"	"1108118317"
"6435"	"110823794"
"5081"	"1108436671"
"10885"	"110892910"
"12483"	"110918194"
"5550"	"1110588066"
"10704"	"1110767432"
"1676"	"1110816499"
"6324"	"1111096460"
"8719"	"1111417502"
"13808"	"1111892906"
"13059"	"1112236585"
"2989"	"111260574"
"2266"	"111274313"
"12224"	"111282457"
"1937"	"111292587"
"4479"	"1113016730"
"10336"	"1113141720"
"2681"	"1113216012"
"11951"	"1114162512"
"5982"	"111457608"
"4603"	"111458074"
"1690"	"11149742"
"2981"	"11151212"
"7357"	"1115339424"
"9488"	"1115567358"
"11431"	"111562591"
"480"	"1115797819"
"9324"	"1115807942"
"2401"	"1115881760"
"1494"	"1115927300"
"4912"	"111595635"
"9820"	"1116319874"
"13983"	"1116815276"
"9591"	"1117300135"
"9812"	"1118788278"
"162"	"112001243"
"313"	"1120333772"
"4174"	"112041551"
"5674"	"1120780442"
"1875"	"112147794"
"7146"	"1123157305"
"8593"	"1123726422"
"14484"	"112397318"
"11005"	"112403317"
"11972"	"1124653699"
"7184"	"112550956"
"2532"	"112560608"
"13716"	"112578995"
"14657"	"112582683"
"8397"	"112584008"
"11909"	"1126289485"
"14549"	"112648886"
"10039"	"1126623691"
"2823"	"1127156034"
"10781"	"1128670616"
"12271"	"112874426"
"11468"	"112883448"
"14255"	"112889836"
"12082"	"112907923"
"12759"	"112916151"
"3445"	"1130425471"
"5012"	"1130538612"
"13871"	"1130843132"
"5705"	"1130891708"
"96"	"113154677"
"2629"	"113168050"
"14273"	"113212980"
"451"	"113221919"
"9422"	"113230286"
"10777"	"1132319564"
"6221"	"1132711448"
"11252"	"113272919"
"3619"	"113285973"
"2932"	"1133128064"
"5788"	"1134910447"
"3644"	"1135392992"
"3501"	"1135475100"
"8955"	"1135823149"
"13651"	"113628860"
"12943"	"1136671626"
"10789"	"1138368319"
"4270"	"1140861108"
"12144"	"114101380"
"7768"	"1141971606"
"4581"	"1142247085"
"12704"	"114354409"
"9432"	"114368094"
"7773"	"1144013276"
"4941"	"1144097785"
"8375"	"114420378"
"13207"	"1144573645"
"7010"	"1145015198"
"7697"	"114577240"
"4369"	"114614809"
"14236"	"114636010"
"9662"	"114742960"
"3546"	"1147539373"
"450"	"1149183733"
"2661"	"114970351"
"12459"	"1150156332"
"13959"	"1150332686"
"8320"	"1150844048"
"10837"	"115195743"
"10385"	"1152388158"
"5518"	"115242891"
"12582"	"115251924"
"10134"	"1152690780"
"8922"	"1152718831"
"3872"	"115292851"
"12529"	"115303764"
"12990"	"1153282064"
"6484"	"1153679582"
"4671"	"1153729808"
"11620"	"1154862774"
"14082"	"115545306"
"8050"	"1155823934"
"3019"	"1155921434"
"11734"	"1156152480"
"981"	"115664938"
"4432"	"1158181314"
"7283"	"115835765"
"6525"	"115876967"
"10214"	"116069233"
"10824"	"116077414"
"7965"	"116117278"
"7882"	"116138265"
"8404"	"1161578898"
"4972"	"1162603662"
"11184"	"116319609"
"8759"	"116403251"
"2583"	"1164814206"
"3153"	"116584363"
"10511"	"116627912"
"12083"	"116657610"
"7899"	"116662008"
"7586"	"11668722"
"10766"	"1169665748"
"11035"	"1170285487"
"8121"	"1170296455"
"7825"	"1170417200"
"3023"	"1170670020"
"7875"	"1170834872"
"5543"	"1171705057"
"11913"	"1171759303"
"12894"	"117284511"
"9599"	"117292103"
"11769"	"117296775"
"3808"	"117310754"
"1568"	"1173255650"
"2082"	"117347922"
"10085"	"117358362"
"9335"	"1174013437"
"13175"	"1174637323"
"1177"	"117647867"
"9016"	"117658570"
"3218"	"1176948030"
"13287"	"1177119206"
"8563"	"1177990519"
"8840"	"1178267096"
"9037"	"117908178"
"11219"	"117991194"
"7928"	"118004896"
"11060"	"1180541414"
"2793"	"1180855051"
"11939"	"1181609880"
"9965"	"118169969"
"11903"	"118215744"
"659"	"118275735"
"12292"	"118349957"
"9265"	"1183920331"
"8156"	"1184853410"
"3670"	"1184904350"
"6366"	"1185124488"
"11600"	"118564536"
"976"	"118598118"
"4971"	"118651085"
"7552"	"118657802"
"459"	"118675555"
"10979"	"1187938260"
"4948"	"118813195"
"12522"	"1188185042"
"12304"	"1188248348"
"3924"	"1188454375"
"1103"	"1188477114"
"3347"	"1189147807"
"13217"	"118925326"
"2671"	"118955454"
"6728"	"1190618023"
"367"	"1191229130"
"12840"	"1191241981"
"10131"	"1191426872"
"3936"	"1192021046"
"5052"	"119243112"
"488"	"119273143"
"9626"	"1192821799"
"3047"	"1195394257"
"14477"	"1195408056"
"13995"	"1195560079"
"11854"	"1196157488"
"10122"	"1196300466"
"6447"	"119637226"
"11320"	"1196410358"
"5553"	"119647265"
"541"	"119680685"
"13966"	"1199053172"
"14028"	"1199455064"
"7045"	"1199543402"
"2323"	"119980936"
"3722"	"119989311"
"7245"	"120044232"
"3396"	"120081236"
"10646"	"120148653"
"11608"	"120388400"
"11660"	"1206207121"
"6148"	"1206849326"
"14683"	"1206921522"
"486"	"120692701"
"5937"	"1206942078"
"797"	"1208691386"
"9877"	"1208885084"
"7127"	"1209317299"
"11148"	"1210095277"
"13032"	"121244566"
"11395"	"1213425614"
"12770"	"12135892"
"10022"	"121363925"
"5875"	"121380623"
"8239"	"121396705"
"6722"	"1215218724"
"8018"	"121529157"
"3261"	"1216954058"
"7177"	"1217259246"
"3449"	"1217304966"
"8113"	"1217381252"
"9277"	"121893911"
"4248"	"121917790"
"10878"	"121918852"
"3487"	"121955040"
"1384"	"121971537"
"1371"	"122010976"
"7904"	"122040148"
"14316"	"1220437044"
"14046"	"1221093864"
"12876"	"122213286"
"10351"	"1222823246"
"5352"	"1222921290"
"8173"	"122312139"
"8904"	"122327764"
"1786"	"1223284466"
"8114"	"1223613650"
"8112"	"1223626183"
"6219"	"1223979636"
"3163"	"122655736"
"2281"	"1226850840"
"13290"	"1227101154"
"1182"	"122871323"
"6969"	"1229066244"
"14126"	"12295662"
"8847"	"12307662"
"2865"	"123108097"
"1458"	"123221556"
"4312"	"1232565008"
"9011"	"1232619240"
"9972"	"1233695250"
"5932"	"1234255268"
"7149"	"123431847"
"3770"	"123491111"
"9337"	"1234924032"
"6861"	"123577669"
"10992"	"1236791719"
"12864"	"123702803"
"4513"	"1237105693"
"2101"	"1237135153"
"2471"	"123810296"
"8598"	"123814696"
"13126"	"1238320796"
"8581"	"1238708053"
"349"	"1238803538"
"5525"	"1240128992"
"5385"	"1240320842"
"1840"	"1240423045"
"13001"	"124063399"
"6914"	"124087146"
"10889"	"124100709"
"4348"	"1241022493"
"1022"	"124130533"
"12008"	"1241659723"
"3831"	"124194687"
"10371"	"1242738474"
"6752"	"1243109814"
"1275"	"1243170332"
"11001"	"124323917"
"636"	"1243403964"
"4741"	"1244539410"
"6668"	"1245124909"
"7389"	"1245132192"
"945"	"1245231990"
"1160"	"1245342260"
"10076"	"1245345710"
"4987"	"1245449827"
"12669"	"1245543571"
"14514"	"124566290"
"10643"	"124689302"
"12227"	"124708116"
"10465"	"1247781763"
"10491"	"1248102614"
"2216"	"1248126709"
"14031"	"1248130699"
"9113"	"1248392676"
"12345"	"124860664"
"13792"	"1249044151"
"6873"	"1250037426"
"11255"	"1250209538"
"12001"	"1250572238"
"3582"	"1250622096"
"9510"	"1252002151"
"13429"	"125273623"
"11874"	"12534342"
"9763"	"1253440248"
"10438"	"1253533194"
"9601"	"1253625254"
"11122"	"1254201530"
"10688"	"125426806"
"1085"	"125529450"
"1163"	"125539697"
"14524"	"125602373"
"4418"	"125611142"
"11938"	"1256384232"
"4656"	"1256657624"
"8429"	"1257587378"
"8393"	"1258767464"
"14619"	"125916497"
"9027"	"1259295462"
"14469"	"125950749"
"253"	"125954851"
"7108"	"1260514890"
"3105"	"1260784908"
"12182"	"1261156094"
"5391"	"126118157"
"4525"	"1261291296"
"3363"	"1261734704"
"5960"	"1262122118"
"11515"	"126214796"
"8634"	"126274172"
"10720"	"1263328884"
"3694"	"1263468691"
"1065"	"1263639596"
"2857"	"1263763992"
"11170"	"1264114681"
"3209"	"1264117542"
"1803"	"126506514"
"13655"	"126527595"
"7834"	"126539171"
"11836"	"126540733"
"1061"	"1265782508"
"2307"	"126601553"
"2895"	"1266133855"
"2274"	"12661712"
"11446"	"1266666062"
"13502"	"1266791995"
"10624"	"126818067"
"4564"	"1268393964"
"1837"	"1268519845"
"7540"	"126872934"
"9884"	"126876540"
"10671"	"1268859266"
"14144"	"126899846"
"5951"	"1269065166"
"4716"	"1270521072"
"3498"	"1270687044"
"6104"	"1271027923"
"5250"	"1271047850"
"11195"	"127124543"
"13195"	"1271461123"
"5351"	"1271644003"
"2031"	"127175460"
"5671"	"1271814235"
"9932"	"127222663"
"5296"	"1273372368"
"5911"	"1273747969"
"7472"	"127421391"
"1503"	"127428647"
"13031"	"127444879"
"12401"	"1274757877"
"13878"	"127565069"
"6247"	"127666028"
"5559"	"1277022877"
"12569"	"1277043090"
"14175"	"1277224454"
"12469"	"127825647"
"7796"	"1278780324"
"11245"	"1279884246"
"6992"	"128124786"
"7175"	"128127971"
"3357"	"1281668863"
"11023"	"128180868"
"2194"	"128189478"
"12885"	"1282049395"
"509"	"1282080476"
"7296"	"1282116913"
"12567"	"1282119908"
"14035"	"128225552"
"2045"	"1282481539"
"9739"	"12825182"
"14183"	"1283026202"
"937"	"128306180"
"1437"	"128415188"
"11768"	"128440862"
"14170"	"1284445134"
"11370"	"128463765"
"9649"	"128503203"
"11882"	"1285083140"
"13242"	"1285122229"
"12880"	"128525301"
"13237"	"1287512774"
"5337"	"1287860600"
"14729"	"128787934"
"13115"	"1288120890"
"5104"	"1288184323"
"14541"	"128842780"
"2929"	"1290209065"
"6071"	"129029317"
"13248"	"1290318919"
"6990"	"1291504867"
"14286"	"129337415"
"7365"	"1293431593"
"12310"	"129348150"
"2906"	"1293810722"
"2103"	"1294581409"
"14879"	"129497321"
"3442"	"1295329602"
"11573"	"1296166586"
"13362"	"129636941"
"13235"	"129694092"
"9233"	"1297148774"
"6483"	"129752437"
"3215"	"129770622"
"6570"	"1298112649"
"9588"	"1298653123"
"13566"	"130071833"
"9185"	"1302526172"
"7421"	"1302673693"
"2235"	"130368967"
"3296"	"130386102"
"8136"	"130532549"
"13732"	"130580608"
"1886"	"1305870558"
"6603"	"130627174"
"7125"	"1306309722"
"8631"	"130638170"
"10280"	"1306434054"
"3064"	"130732847"
"5077"	"1309228777"
"12883"	"1309308937"
"13774"	"130992804"
"5876"	"1310110441"
"2043"	"1310301277"
"3465"	"131053552"
"5545"	"1312117784"
"2206"	"1312234687"
"13225"	"1312767564"
"8842"	"1313002561"
"3329"	"1313064152"
"3087"	"131323177"
"10397"	"131342040"
"10453"	"131367846"
"11529"	"131374044"
"7510"	"13150572"
"11551"	"131528669"
"4995"	"1315870627"
"6288"	"131635469"
"11010"	"1316746188"
"11103"	"1317130104"
"9204"	"1317253602"
"1767"	"131755725"
"9572"	"131783429"
"5358"	"1318010144"
"1331"	"131801245"
"13381"	"131801965"
"8845"	"1318029962"
"11028"	"1318107547"
"7046"	"1319186587"
"14333"	"1319322229"
"7385"	"1319384652"
"4727"	"1319567491"
"5124"	"1319633256"
"3918"	"1320161226"
"11257"	"132034928"
"10695"	"132039997"
"291"	"132078264"
"9883"	"1321363129"
"263"	"132146639"
"5573"	"1321791493"
"4863"	"1321837550"
"1285"	"1321950552"
"3097"	"1322075539"
"13157"	"1322094799"
"11738"	"1322596418"
"9962"	"1323255110"
"6347"	"1323862080"
"4179"	"132394365"
"11784"	"132411107"
"5569"	"1324192766"
"2757"	"1324238094"
"3375"	"13244762"
"10147"	"132465583"
"9389"	"132500081"
"13738"	"132540893"
"12564"	"1325584058"
"9493"	"1325780496"
"11310"	"1325813989"
"3478"	"1325822425"
"12562"	"1325854014"
"10063"	"1326471846"
"153"	"132789597"
"2910"	"1327916250"
"10791"	"1328046716"
"13544"	"1328053346"
"4126"	"132811561"
"13613"	"132843897"
"7784"	"1328493679"
"7558"	"1328627587"
"7733"	"1328689009"
"14711"	"132925010"
"8519"	"1329438223"
"9031"	"132981305"
"2614"	"1330346929"
"4244"	"1331202510"
"6610"	"1331226511"
"1021"	"1331239058"
"5995"	"1331286870"
"9695"	"1331441029"
"11525"	"1331522821"
"4770"	"1333079989"
"4184"	"1333095924"
"2881"	"1333124798"
"13535"	"1333231675"
"3208"	"1333291603"
"7648"	"1333642446"
"7042"	"133492415"
"12263"	"1335287594"
"1052"	"1335546228"
"2261"	"1335625814"
"12301"	"1335665732"
"2536"	"1335789534"
"5505"	"133582067"
"5578"	"1335824564"
"8259"	"133675304"
"11559"	"1336942165"
"1072"	"1337056220"
"5133"	"1337928229"
"6536"	"1337957767"
"3811"	"1337993503"
"553"	"133881963"
"8619"	"1338914983"
"12639"	"1338983682"
"6520"	"1340300988"
"5151"	"1340944628"
"647"	"1341458028"
"3967"	"1341579763"
"6791"	"134302688"
"8090"	"1343042017"
"10527"	"134337076"
"2899"	"1343377004"
"8640"	"1343939521"
"7778"	"1344186632"
"8796"	"1344217483"
"1191"	"1344226412"
"8599"	"1344251282"
"5604"	"1344450967"
"4095"	"1345708921"
"10190"	"1346121884"
"14109"	"1346409427"
"3908"	"134663847"
"11907"	"1347210745"
"3650"	"1348210592"
"870"	"1348317158"
"13004"	"1348339982"
"11163"	"1348531848"
"2712"	"135017891"
"4257"	"135050897"
"13182"	"1350603860"
"453"	"135069086"
"13441"	"135141445"
"1381"	"1351489188"
"3181"	"1351708568"
"9053"	"135201493"
"1106"	"1352982642"
"11513"	"135302375"
"2375"	"1353161408"
"10610"	"1353259867"
"13368"	"1353870912"
"9467"	"135399910"
"10600"	"1354091666"
"13458"	"1354152822"
"7182"	"1354187510"
"11459"	"1354409112"
"5647"	"1354421737"
"690"	"135507585"
"5975"	"1355748668"
"8123"	"1356054600"
"8474"	"1356270541"
"13709"	"1356503449"
"4077"	"1356521287"
"1359"	"1356534061"
"3486"	"1356543476"
"7407"	"135705032"
"686"	"1358132136"
"3713"	"135823101"
"13084"	"135829131"
"6909"	"1358561504"
"656"	"1358568577"
"12177"	"1358581974"
"2121"	"1359164144"
"8792"	"1360848068"
"1053"	"136098785"
"13477"	"136123468"
"1538"	"1361831065"
"6598"	"1362539191"
"1879"	"1363293572"
"9312"	"1363691840"
"140"	"1363901718"
"11579"	"1364181726"
"13831"	"1364419202"
"6430"	"1365234116"
"10647"	"136538067"
"1683"	"136564375"
"5211"	"136595253"
"1908"	"1366505264"
"7101"	"1366543008"
"13300"	"1366611732"
"3451"	"1366635914"
"5729"	"1366825566"
"6352"	"1368043112"
"9970"	"1368062138"
"13945"	"1368576140"
"4998"	"136862231"
"4943"	"136898158"
"4515"	"136909858"
"14339"	"1369286774"
"11218"	"136937123"
"13529"	"137004495"
"14664"	"1370929585"
"4464"	"13709512"
"11598"	"1370997811"
"9106"	"137149805"
"6609"	"1371706706"
"3251"	"1371800064"
"2290"	"1371863670"
"5804"	"137193719"
"6688"	"137214882"
"12654"	"137278081"
"919"	"1373055462"
"8470"	"1374179412"
"8949"	"1375709040"
"10702"	"137571134"
"2126"	"1375928676"
"2173"	"137604652"
"2125"	"137605202"
"8424"	"1376295426"
"13782"	"1376624083"
"10156"	"1376666654"
"1279"	"1378007996"
"14275"	"1378168148"
"14723"	"1378323114"
"6021"	"1378794061"
"8435"	"1381138926"
"1549"	"1381305764"
"6065"	"1381420326"
"3059"	"138167243"
"1576"	"1382385667"
"2883"	"138268073"
"8757"	"138301841"
"12711"	"138318252"
"8480"	"1383206918"
"3497"	"1383892400"
"10966"	"1384049144"
"10102"	"1384189777"
"3220"	"1385786054"
"12619"	"1385792960"
"9940"	"1386112123"
"13096"	"138673228"
"1175"	"138782492"
"11221"	"1388228358"
"5495"	"1388397943"
"5773"	"1388469314"
"13921"	"1388506266"
"13437"	"138862216"
"8898"	"138868095"
"10436"	"1389212989"
"7066"	"1389313368"
"7398"	"1389351930"
"13941"	"138936250"
"1935"	"1391166505"
"1060"	"1391190060"
"10719"	"1391705208"
"11200"	"1392682320"
"9208"	"13927502"
"13691"	"139330400"
"7689"	"139351153"
"11210"	"139388342"
"10263"	"1394395398"
"5458"	"1394690624"
"6408"	"139593053"
"81"	"13959542"
"5698"	"1396043220"
"9302"	"1396520526"
"6239"	"1396630574"
"9842"	"1396811527"
"5910"	"139688261"
"7297"	"1397759041"
"14093"	"1398338196"
"2868"	"1398605364"
"12129"	"1398785310"
"13751"	"1399127659"
"2633"	"13992292"
"3625"	"1399380464"
"8266"	"1399420256"
"5470"	"139974723"
"9903"	"139984163"
"2904"	"1400066130"
"7795"	"1400830165"
"3554"	"1401182863"
"10946"	"1401265236"
"14198"	"1401526447"
"8718"	"1401991284"
"4821"	"1402120344"
"6309"	"140254560"
"322"	"140286930"
"1319"	"140287106"
"9247"	"140297913"
"14731"	"1403057912"
"1766"	"14034432"
"7855"	"1404087277"
"12410"	"1404871832"
"4629"	"140621758"
"5221"	"140652924"
"5605"	"140662353"
"4974"	"140663804"
"12395"	"1406891676"
"10255"	"1406956748"
"5392"	"1407100039"
"2811"	"1407222854"
"5859"	"14076725"
"12526"	"14079927"
"3631"	"140821723"
"10050"	"140841681"
"13579"	"1408967528"
"5817"	"1409026075"
"10458"	"1409123820"
"1992"	"1409493068"
"2699"	"1409511721"
"8861"	"1410227611"
"3919"	"141064978"
"1925"	"1411539764"
"1885"	"1411952899"
"5485"	"1412092657"
"8843"	"1412216185"
"12596"	"1412268114"
"2952"	"141231105"
"10372"	"1412430445"
"7411"	"1412745840"
"1342"	"141422628"
"3515"	"14142965"
"3618"	"1414349941"
"725"	"1414535040"
"1313"	"141460973"
"6507"	"1415011838"
"5768"	"1417368500"
"7887"	"141737875"
"1588"	"1417519440"
"10294"	"14175745"
"6572"	"1417609262"
"2677"	"1417986265"
"3980"	"1418284362"
"3146"	"141866110"
"13667"	"1418779945"
"11009"	"14188163"
"13089"	"14189586"
"8036"	"1419952860"
"3179"	"142006591"
"8274"	"1420184868"
"7734"	"1420729398"
"12044"	"14211422"
"1210"	"142184180"
"3912"	"1421856318"
"14281"	"142213174"
"1507"	"14221378"
"6776"	"1422264379"
"12721"	"1422714452"
"9030"	"142275844"
"3962"	"1422957294"
"665"	"14231190"
"13445"	"1423511814"
"2329"	"1424456551"
"9699"	"142503429"
"2347"	"142524789"
"3859"	"1425324434"
"148"	"1425378720"
"9170"	"142581342"
"6655"	"1426489452"
"14234"	"1427080063"
"11850"	"1427362134"
"11287"	"14273870"
"2118"	"1427551542"
"13734"	"14279018"
"8788"	"14280549"
"14498"	"142858761"
"14019"	"14286931"
"7210"	"14288413"
"10635"	"1429017918"
"7595"	"14299310"
"7858"	"143015035"
"916"	"14301835"
"14572"	"1430430026"
"2928"	"14308565"
"6751"	"14314188"
"3439"	"1431468709"
"11959"	"1431768703"
"12110"	"1431855169"
"12921"	"1431871802"
"6025"	"14319080"
"13142"	"1432090410"
"9419"	"1432147028"
"9768"	"14326204"
"14726"	"14329664"
"9747"	"143338992"
"2954"	"143360539"
"8507"	"1434247334"
"11093"	"1434318012"
"13129"	"1434391844"
"3379"	"1434479166"
"12270"	"143456928"
"14022"	"1434626977"
"9524"	"14349098"
"5213"	"1434941551"
"4156"	"143667626"
"2475"	"1436921017"
"11242"	"1437062952"
"6194"	"1437327392"
"130"	"1437994435"
"1357"	"1438063214"
"13889"	"14381480"
"5561"	"1438205773"
"66"	"143824995"
"5614"	"1439830081"
"7618"	"1439880146"
"27"	"1439933774"
"7950"	"14404958"
"5724"	"1440715831"
"14132"	"144075305"
"6718"	"1440773144"
"13304"	"1441010732"
"11367"	"14412672"
"2908"	"14413696"
"14828"	"144201832"
"13783"	"1443258836"
"4898"	"1443360211"
"2032"	"1443567002"
"3490"	"1443894624"
"4917"	"144394319"
"13575"	"144411234"
"6232"	"144449469"
"820"	"144466193"
"10192"	"14446719"
"12971"	"1445000821"
"1488"	"14455817"
"12052"	"14456402"
"10897"	"1446173574"
"11970"	"144621489"
"11300"	"144689500"
"2985"	"144742250"
"11124"	"1447580083"
"4166"	"1447915478"
"1344"	"144795576"
"9847"	"1448030647"
"4283"	"1448081000"
"3591"	"14485851"
"2642"	"14486489"
"6439"	"144892493"
"6017"	"14492683"
"7556"	"1449910838"
"2168"	"1450040058"
"12348"	"145042410"
"13686"	"1450635800"
"12457"	"1450680956"
"2087"	"1450832558"
"1193"	"145106578"
"1917"	"145113649"
"4024"	"145162816"
"9781"	"145175686"
"14717"	"145193128"
"4908"	"145195791"
"12615"	"14523977"
"13587"	"1452532230"
"7714"	"14525619"
"1735"	"1452628590"
"5571"	"1453243532"
"5696"	"145444660"
"872"	"145476359"
"8884"	"1456183608"
"12786"	"145626177"
"2861"	"1456402243"
"5122"	"1456489118"
"12403"	"1456564657"
"12863"	"1456645807"
"5970"	"145842045"
"7665"	"1458581870"
"288"	"1458638912"
"285"	"145911822"
"13110"	"146040035"
"5192"	"146055982"
"11856"	"14608378"
"6697"	"14610613"
"11766"	"1461279541"
"526"	"1461498043"
"11812"	"1461953779"
"302"	"1462092324"
"1978"	"146257701"
"10273"	"146305566"
"2803"	"14633104"
"3592"	"146354446"
"11307"	"14636286"
"637"	"1463740116"
"10982"	"1463893290"
"13035"	"1464135211"
"46"	"146421277"
"6760"	"1464243152"
"6398"	"1464406470"
"2028"	"14644500"
"6311"	"14652328"
"8070"	"1466144498"
"644"	"146618277"
"11804"	"1466301842"
"11068"	"1466317992"
"8571"	"146656246"
"8576"	"14671626"
"9597"	"1468562306"
"1487"	"1468844042"
"3585"	"1468968403"
"6618"	"14694097"
"11989"	"1469508049"
"674"	"14696047"
"6444"	"1469742134"
"11604"	"1470169188"
"10516"	"147044381"
"3355"	"147102393"
"7877"	"1471349940"
"3499"	"147163879"
"9667"	"1471968194"
"9425"	"14720018"
"10051"	"147200380"
"12702"	"1472066258"
"11634"	"1473729925"
"9139"	"14740797"
"12556"	"1474318298"
"1650"	"147508801"
"2790"	"1475980716"
"1206"	"1476072878"
"2689"	"1476500432"
"4622"	"14771258"
"12820"	"1477193904"
"11024"	"147797062"
"9915"	"147820233"
"11040"	"14783358"
"10881"	"147836510"
"11519"	"1478378976"
